date,brand_key,brand_name,rank,title,href,href_clean,plan_start,plan_end,img_url,img_local,img_status,img_w,img_h,img_bytes
2026-02-10,kolonmall,Kolon Mall,3,혁신적인 디자인과 우수한 품질,https://www.kolonmall.com/Special/252336,https://www.kolonmall.com/Special/252336,,,https://images3.kolonmall.com/upload/banner/e97ed5c0-b606-4667-ba71-cf4e54234d8f/f3d9f1a7-f22d-4e8b-8490-89cd0ed3d8d6.jpg,kolonmall_3_1aaba832fe.jpg,ok,750,1000,102730
2026-02-10,k2,K-Village,1,K2,javascript:void(0),javascript:void(0),,,https://contents.k-village.co.kr/VSL_con/20251031/img/1761897166495.jpg/k2dims/optimize,k2_1_8f4a6871f7.jpg,ok,750,820,67235
2026-02-10,montbell,Montbell,1,메인 배너,https://www.montbell.co.kr/shop/event.php?ev_id=1768962440,https://www.montbell.co.kr/shop/event.php?ev_id=1768962440,,,https://www.montbell.co.kr/data/apms/background/2601_1920x800_Granola-Core.jpg,montbell_1_16fac001ac.jpg,ok,1100,458,79222
2026-02-10,montbell,Montbell,2,메인 배너,https://www.montbell.co.kr/shop/event.php?ev_id=1761109413,https://www.montbell.co.kr/shop/event.php?ev_id=1761109413,,,https://www.montbell.co.kr/data/apms/background/2510_1920x800_superior_down.jpg,montbell_2_4662365db5.jpg,ok,1100,458,74168
2026-02-10,montbell,Montbell,3,메인 배너,https://www.montbell.co.kr/shop/event.php?ev_id=1761008866,https://www.montbell.co.kr/shop/event.php?ev_id=1761008866,,,https://www.montbell.co.kr/data/apms/background/2510_1920x800_down_g.jpg,montbell_3_56a1e68a05.jpg,ok,1100,458,68436
2026-02-10,eider,Eider,1,빈틈없이 채우는 따뜻함,https://www.k-village.co.kr/exhibitionDetail?spexhNo=2123,https://www.k-village.co.kr/exhibitionDetail?spexhNo=2123,,,https://static.eider.co.kr/2025/10/Y4EN3O-KakaoTalk_20251020_140325798.jpg?w=1440&q=80&f=webp,eider_1_e25a602737.jpg,ok,1100,2122,200790
2026-02-10,eider,Eider,2,포근함을 녹인 사랑스러운 실루엣,https://www.k-village.co.kr/exhibitionDetail?spexhNo=2119,https://www.k-village.co.kr/exhibitionDetail?spexhNo=2119,,,https://static.eider.co.kr/2025/10/9ZHFA4-KakaoTalk_20251020_140803284.jpg?w=1440&q=80&f=webp,eider_2_dc94753142.jpg,ok,1100,2072,383036
2026-02-10,eider,Eider,3,써모락 슬림 다운 자켓,https://www.k-village.co.kr/exhibitionDetail?spexhNo=2047,https://www.k-village.co.kr/exhibitionDetail?spexhNo=2047,,,https://static.eider.co.kr/2025/09/3SKJ1B-07_1384_F2.jpg?w=1440&q=80&f=webp,eider_3_075c9c88cd.jpg,ok,1100,1571,203671
2026-02-10,millet,Millet,1,설맞이,https://www.millet.co.kr/front/promo/event/296,https://www.millet.co.kr/front/promo/event/296,2026-02-06,2026-02-18,https://www.millet.co.kr/data/banner/Y9KnBC3L.sknawwqa0mk1.jpg,millet_1_5a138f9f98.jpg,ok,1100,451,61695
2026-02-10,millet,Millet,2,콜드제로 시테,https://www.millet.co.kr/front/promo/event/292,https://www.millet.co.kr/front/promo/event/292,2026-01-06,2026-02-28,https://www.millet.co.kr/data/banner/Y9KnBC3L.s506aov2a81f.jpg,millet_2_77051f5ba0.jpg,ok,1100,451,127438
2026-02-10,millet,Millet,3,콜드제로 테크H,https://www.millet.co.kr/front/promo/event/291,https://www.millet.co.kr/front/promo/event/291,2025-12-24,2026-01-31,https://www.millet.co.kr/data/banner/Y9KnBC3L.rhdtw6xu6rfo.jpg,millet_3_db7c2f8eb3.jpg,ok,1100,451,68605
