date,brand_key,brand_name,rank,title,href,href_clean,plan_start,plan_end,img_url,img_local,img_status,img_w,img_h,img_bytes,brand_resolved_url
2026-03-06,blackyak,Black Yak,1,SPRING & SUMMER SALE 이월 오픈,https://www.byn.kr/_exh/?no=2065&utm_source=BY_pc&utm_medium=pc_by_main_banner_0211,https://www.byn.kr/_exh/?no=2065,,,https://cdn.byn.kr/real/_data/banner/aca8d01a73b3bb22f3529d0b920cd52b.jpg,blackyak_1_fd0f0030aa.jpg,ok,1100,538,164368,https://www.byn.kr/blackyak
2026-03-06,blackyak,Black Yak,2,메인 배너,https://www.byn.kr/story/blackyak/?gb=detail&no=2077,https://www.byn.kr/story/blackyak/?gb=detail&no=2077,,,https://cdn.byn.kr/real/_data/banner/b94b3b652df897c21a89998a39da8810.jpg,blackyak_2_f8176bb6f4.jpg,ok,1100,538,43066,https://www.byn.kr/blackyak
2026-03-06,blackyak,Black Yak,3,메인 배너,https://www.byn.kr/_exh/?no=2050&utm_source=BY_pc&utm_medium=pc_by_main_banner_0223,https://www.byn.kr/_exh/?no=2050,,,https://cdn.byn.kr/real/_data/banner/47e59923051e46ada19a140c560b0710.jpg,blackyak_3_010097f654.jpg,ok,1100,538,160858,https://www.byn.kr/blackyak
2026-03-06,natgeo,National Geographic,1,"지구, 경이로운 행성",https://www.natgeokorea.com/,https://www.natgeokorea.com/,,,https://www.natgeokorea.com/lib/thumb/phpThumb.php?src=%2Fuploads%2F01_81.jpg&w=1200&sia=DISNEY_PLUS&q=75&hash=de0ccb4260fdc3fc26c4547f00d31212,natgeo_1_e0a73f60e3.jpg,ok,1100,618,90858,https://www.natgeokorea.com/
2026-03-06,natgeo,National Geographic,2,"지구, 경이로운 행성",https://natgeokorea.com/program.php?p=176,https://natgeokorea.com/program.php?p=176,,,https://www.natgeokorea.com/assets/img/ar-left.png,natgeo_3_d895b5fda6.jpg,ok,20,36,293,https://www.natgeokorea.com/
2026-03-06,kolonsport,Kolon Sport,1,WEATHER MONSTER,https://www.kolonsport.com/WEATHERMONSTER,https://www.kolonsport.com/WEATHERMONSTER,,,https://images3.kolonmall.com/upload/content/e34f8f2b-52cb-4ac5-83a3-3bdbcd7d464b/WM_logo_3.svg,kolonsport_1_d26c2d5b4a.jpg,ok,0,0,6684,https://www.kolonsport.com/
2026-03-06,kolonmall,Kolon Mall,1,메인 배너,https://www.kolonmall.com/Special/252862,https://www.kolonmall.com/Special/252862,,,https://images3.kolonmall.com/upload/banner/78e46ade-9785-415b-a212-3d22b8774786/d47c0c19-ecf5-4023-85c2-df89a0cc45f1.jpg,kolonmall_1_36d651076f.jpg,ok,750,1000,76243,https://www.kolonmall.com/
2026-03-06,kolonmall,Kolon Mall,2,남성을 위한 봄 착장 가이드,https://www.kolonmall.com/Special/252990,https://www.kolonmall.com/Special/252990,,,https://images3.kolonmall.com/upload/banner/97a65324-558f-44e8-8eb9-5de1828ad60e/5e976f5a-8c2b-4b97-8a63-ffb283575e2f.jpg,kolonmall_2_bdb65e7414.jpg,ok,750,1000,126791,https://www.kolonmall.com/
2026-03-06,kolonmall,Kolon Mall,3,지금 필요한 간절기 아우터,https://www.kolonmall.com/Special/252883,https://www.kolonmall.com/Special/252883,,,https://images3.kolonmall.com/upload/banner/11be07e7-9223-4a0f-947d-96ba9ba6b73e/50f3ef5a-ab5e-486a-a19b-149e5d328c3e.jpg,kolonmall_3_f9a1e7160b.jpg,ok,750,1000,110127,https://www.kolonmall.com/
2026-03-06,k2,K-Village,1,OUTDOOR,javascript:void(0),javascript:void(0),,,https://contents.k-village.co.kr/VSL_con/20260220/img/1771572720210.jpg/k2dims/optimize,k2_1_5d0c199e64.jpg,ok,750,820,179445,https://www.k-village.co.kr/
2026-03-06,montbell,Montbell,1,메인 배너,https://www.montbell.co.kr/shop/event.php?ev_id=1770970086,https://www.montbell.co.kr/shop/event.php?ev_id=1770970086,,,https://www.montbell.co.kr/data/apms/background/2603_1920x800_new_1.jpg,montbell_1_54e8acf2ad.jpg,ok,1100,458,95991,https://www.montbell.co.kr/
2026-03-06,montbell,Montbell,2,montbell,https://www.montbell.co.kr/bbs/login.php?url=https://www.montbell.co.kr/,https://www.montbell.co.kr/bbs/login.php?url=https%3A%2F%2Fwww.montbell.co.kr%2F,,,https://www.montbell.co.kr/data/apms/background/2603_750x1050_new_2.jpg,montbell_1_0ce6718e51.jpg,ok,750,1050,119668,https://www.montbell.co.kr/
2026-03-06,montbell,Montbell,3,메인 배너,https://www.montbell.co.kr/shop/event.php?ev_id=1772169256,https://www.montbell.co.kr/shop/event.php?ev_id=1772169256,,,https://www.montbell.co.kr/data/apms/background/2603_1920x800_new_2.jpg,montbell_2_4cee8ccf87.jpg,ok,1100,458,77110,https://www.montbell.co.kr/
2026-03-06,eider,Eider,1,걷는게 취미가 된다,https://www.k-village.co.kr/exhibitionDetail?spexhNo=2362,https://www.k-village.co.kr/exhibitionDetail?spexhNo=2362,,,https://static.eider.co.kr/2026/02/D4L7XC-%EC%A0%9C%EB%AA%A9%20%EC%97%86%EC%9D%8C.jpg?w=1440&q=80&f=webp,eider_1_c7550e8b76.jpg,ok,1100,1650,265037,https://www.eider.co.kr/
2026-03-06,eider,Eider,2,활동별 추천 1,https://www.eider.co.kr/activity/G1MPBV,https://www.eider.co.kr/activity/G1MPBV,,,https://static.eider.co.kr/89HD12-7.png?w=640&q=80&f=webp,eider_2_a53f18eb80.jpg,ok,640,1142,140699,https://www.eider.co.kr/
2026-03-06,millet,Millet,1,메인 배너,https://www.millet.co.kr/front/promo/event/268,https://www.millet.co.kr/front/promo/event/268,2026-02-19,2026-02-28,https://www.millet.co.kr/data/banner/Y9KnBC3L.urp4o84mmvqr.jpg,millet_1_8db676133d.jpg,ok,1100,451,78736,https://www.millet.co.kr/front/main
