date,brand_key,brand_name,rank,title,href,href_clean,plan_start,plan_end,img_url,img_local,img_status,img_w,img_h,img_bytes
2026-02-12,tnf,The North Face,1,NEW YEAR HOLIDAYS,https://www.thenorthfacekorea.co.kr/event/eventCategoryNF?pagetype=view&storageId=92966,https://www.thenorthfacekorea.co.kr/event/eventCategoryNF?pagetype=view&storageId=92966,2025-09-21,2028-09-20,https://image.thenorthfacekorea.co.kr/cmsstatic/260200_공식몰_설연휴_프로모션_main_banner_PC.webp,tnf_1_b3b1e8bf62.jpg,ok,1100,500,56672
2026-02-12,tnf,The North Face,2,TNF100 COLLECTION,https://www.thenorthfacekorea.co.kr/event/eventCategoryNF?pagetype=view&storageId=92963,https://www.thenorthfacekorea.co.kr/event/eventCategoryNF?pagetype=view&storageId=92963,2025-09-21,2028-09-20,https://image.thenorthfacekorea.co.kr/cmsstatic/17611/260100_TNF100_main_banner_PC.webp,tnf_2_7ec766bae1.jpg,ok,1100,500,113334
2026-02-12,tnf,The North Face,3,"SHINY DAYS PINKY DREAMS 설레는 첫 등굣길, 핑크빛 꿈을 담은 백팩 컬렉션",https://www.thenorthfacekorea.co.kr/event/eventCategoryNF?pagetype=view&storageId=92960,https://www.thenorthfacekorea.co.kr/event/eventCategoryNF?pagetype=view&storageId=92960,2025-09-21,2028-09-20,https://image.thenorthfacekorea.co.kr/cmsstatic/260100_공식몰_걸즈_신학기_백팩_기획전-main_banner_PC.webp,tnf_3_0da526ae70.jpg,ok,1100,500,81186
2026-02-12,patagonia,Patagonia,1,main visual section,https://www.patagonia.co.kr/shop/goodsList/001005001000000,https://www.patagonia.co.kr/shop/goodsList/001005001000000,,,https://patagonia.edge.naverncp.com/banner/S26_NewArrivals_banner.jpg,patagonia_1_ebd55fa479.jpg,ok,1100,618,180428
2026-02-12,arcteryx,Arc'teryx,1,HERE FOR IT ALL,https://arcteryx.co.kr/products/category/54,https://arcteryx.co.kr/products/category/54,,,https://public.arcteryx.co.kr/images/banner/uQJTBlVKZWkz40ORHINBLOtQFb9bXPKQ5ksek3Qh.jpg,arcteryx_1_826cd0dee3.jpg,ok,1100,618,70751
2026-02-12,salomon,Salomon,1,ENGINEERED TO EXPLORE SLATE COLLECTION,https://salomon.co.kr/collections/26ss_app_slate-feb,https://salomon.co.kr/collections/26ss_app_slate-feb,,,https://salomon.co.kr/cdn/shop/files/1_PC_82fff1ba-5de6-4092-af6d-80bb92f00ef0_180x.png?v=1770689930,salomon_1_5caa888337.jpg,ok,180,70,3747
2026-02-12,salomon,Salomon,2,COMFORT FOR THE LONG RUN 울트라 글라이드 4,https://salomon.co.kr/collections/26ss_event_ultra-glide-4-wide,https://salomon.co.kr/collections/26ss_event_ultra-glide-4-wide,,,https://salomon.co.kr/cdn/shop/files/PC_main_2880x1120-1_02_59abca3a-545b-4770-a156-cb2acae06e90_180x.jpg?v=1770169906,salomon_2_08f674739c.jpg,ok,180,70,2803
2026-02-12,salomon,Salomon,3,STYLE WHISPERS PERSONALITY ECHOES,https://salomon.co.kr/collections/26ss_ftw_xt-whisper,https://salomon.co.kr/collections/26ss_ftw_xt-whisper,,,https://salomon.co.kr/cdn/shop/files/PC_main_2880x1120-1_02_ef02b8da-b142-4fc1-8c65-ef1bef51bed8_180x.jpg?v=1770170014,salomon_3_0213bd21ba.jpg,ok,180,70,2758
2026-02-12,snowpeak,Snow Peak,1,가볍고 따뜻하게 오래도록 가장 실용적인 경량 다운,http://snowpeakstore.co.kr/goods/event_sale.php?sno=547,http://snowpeakstore.co.kr/goods/event_sale.php?sno=547,,,https://snowpetr1909.cdn-nhncommerce.com/data/skin/front/260202/img/banner/e717e2727a1041ff7b05276f0d9efbdb_60787.jpg,snowpeak_1_8468160a47.jpg,ok,1100,575,48806
2026-02-12,snowpeak,Snow Peak,2,올 겨울을 빛낸 베스트 다운 컬렉션,http://snowpeakstore.co.kr/goods/event_sale.php?sno=542,http://snowpeakstore.co.kr/goods/event_sale.php?sno=542,,,https://snowpetr1909.cdn-nhncommerce.com/data/skin/front/260202/img/banner/35c73021f50a3d199f2d9826777d4118_49560.jpg,snowpeak_2_0a5dc2a5c2.jpg,ok,1100,575,49380
