date,brand_key,brand_name,rank,title,href,href_clean,plan_start,plan_end,img_url,img_local,img_status,img_w,img_h,img_bytes,brand_resolved_url
2026-03-11,blackyak,Black Yak,2,ACTIVE FREEDOM 언제 어디서든 자유로운 바람막이 자켓,https://www.byn.kr/_exh/?no=2087 &utm_source=BY_pc&utm_medium=pc_by_main_banner_데일리0310,https://www.byn.kr/_exh/?no=2087+,,,https://cdn.byn.kr/real/_data/banner/df7fbe4b6550642ab5f4a31c05b45e08.jpg,blackyak_2_87a39e820e.jpg,ok,1100,538,89846,https://www.byn.kr/blackyak
2026-03-11,blackyak,Black Yak,3,YOUR NEXT ADVENTURE 내구성있는 설계 : 코듀라 팬츠,https://www.byn.kr/_exh/?no=2086&utm_source=BY_pc&utm_medium=pc_by_main_banner_코듀라팬츠0310,https://www.byn.kr/_exh/?no=2086,,,https://cdn.byn.kr/real/_data/banner/cd7a5bd214494569e2017e84f1bf7756.jpg,blackyak_3_de6b312b9c.jpg,ok,1100,538,117960,https://www.byn.kr/blackyak
2026-03-11,natgeo,National Geographic,1,"지구, 경이로운 행성",https://www.natgeokorea.com/,https://www.natgeokorea.com/,,,https://www.natgeokorea.com/lib/thumb/phpThumb.php?src=%2Fuploads%2F01_81.jpg&w=1200&sia=DISNEY_PLUS&q=75&hash=de0ccb4260fdc3fc26c4547f00d31212,natgeo_1_e0a73f60e3.jpg,ok,1100,618,90858,https://www.natgeokorea.com/
2026-03-11,natgeo,National Geographic,2,"지구, 경이로운 행성",https://natgeokorea.com/program.php?p=176,https://natgeokorea.com/program.php?p=176,,,https://www.natgeokorea.com/assets/img/ar-left.png,natgeo_3_d895b5fda6.jpg,ok,20,36,293,https://www.natgeokorea.com/
2026-03-11,kolonsport,Kolon Sport,1,WEATHER MONSTER,https://www.kolonsport.com/WEATHERMONSTER,https://www.kolonsport.com/WEATHERMONSTER,,,https://images3.kolonmall.com/upload/content/e34f8f2b-52cb-4ac5-83a3-3bdbcd7d464b/WM_logo_3.svg,kolonsport_1_d26c2d5b4a.jpg,ok,0,0,6684,https://www.kolonsport.com/
2026-03-11,kolonmall,Kolon Mall,1,메인 배너,https://www.kolonmall.com/Special/252862,https://www.kolonmall.com/Special/252862,,,https://images3.kolonmall.com/upload/banner/78e46ade-9785-415b-a212-3d22b8774786/d47c0c19-ecf5-4023-85c2-df89a0cc45f1.jpg,kolonmall_1_36d651076f.jpg,ok,750,1000,76243,https://www.kolonmall.com/
2026-03-11,kolonmall,Kolon Mall,2,럭키하게 찾아온 쇼핑 찬스,https://www.kolonmall.com/Special/252870,https://www.kolonmall.com/Special/252870,,,https://images3.kolonmall.com/upload/banner/2254de61-1b38-4e8b-956b-b02d88a223da/7a1d4bce-f05f-42a4-a517-f6c3c30391fc.jpg,kolonmall_2_ccd02cfc8b.jpg,ok,750,1000,112854,https://www.kolonmall.com/
2026-03-11,kolonmall,Kolon Mall,3,그린포드로 그리는 계절,https://www.kolonmall.com/Special/252890,https://www.kolonmall.com/Special/252890,,,https://images3.kolonmall.com/upload/banner/702bc157-2b04-4a51-b23e-f66bb7e90296/03684bee-e429-4aa7-af01-0556bd10ae55.jpg,kolonmall_3_734407af88.jpg,ok,750,1000,87879,https://www.kolonmall.com/
2026-03-11,k2,K-Village,1,OUTDOOR,javascript:void(0),javascript:void(0),,,https://contents.k-village.co.kr/VSL_con/20260220/img/1771572720210.jpg/k2dims/optimize,k2_1_5d0c199e64.jpg,ok,750,820,179445,https://www.k-village.co.kr/
2026-03-11,montbell,Montbell,1,메인 배너,https://www.montbell.co.kr/shop/event.php?ev_id=1770970086,https://www.montbell.co.kr/shop/event.php?ev_id=1770970086,,,https://www.montbell.co.kr/data/apms/background/2603_1920x800_new_1.jpg,montbell_1_54e8acf2ad.jpg,ok,1100,458,95991,https://www.montbell.co.kr/
2026-03-11,montbell,Montbell,2,메인 배너,https://www.montbell.co.kr/shop/event.php?ev_id=1772169256,https://www.montbell.co.kr/shop/event.php?ev_id=1772169256,,,https://www.montbell.co.kr/data/apms/background/2603_1920x800_new_2.jpg,montbell_2_4cee8ccf87.jpg,ok,1100,458,77110,https://www.montbell.co.kr/
2026-03-11,montbell,Montbell,3,메인 배너,https://www.montbell.co.kr/shop/event.php?ev_id=1772761372,https://www.montbell.co.kr/shop/event.php?ev_id=1772761372,,,https://www.montbell.co.kr/data/apms/background/2603_1920x800_new_3.jpg,montbell_3_1fb4bd40e3.jpg,ok,1100,458,71274,https://www.montbell.co.kr/
2026-03-11,eider,Eider,1,걷는게 취미가 된다,https://www.k-village.co.kr/exhibitionDetail?spexhNo=2362,https://www.k-village.co.kr/exhibitionDetail?spexhNo=2362,,,https://static.eider.co.kr/2026/02/D4L7XC-%EC%A0%9C%EB%AA%A9%20%EC%97%86%EC%9D%8C.jpg?w=1440&q=80&f=webp,eider_1_c7550e8b76.jpg,ok,1100,1650,265037,https://www.eider.co.kr/
2026-03-11,eider,Eider,2,활동별 추천 1,https://www.eider.co.kr/activity/G1MPBV,https://www.eider.co.kr/activity/G1MPBV,,,https://static.eider.co.kr/89HD12-7.png?w=640&q=80&f=webp,eider_2_a53f18eb80.jpg,ok,640,1142,140699,https://www.eider.co.kr/
2026-03-11,millet,Millet,1,레이 기획전,https://www.millet.co.kr/front/promo/event/307,https://www.millet.co.kr/front/promo/event/307,2026-03-10,2026-03-31,https://www.millet.co.kr/data/banner/Y9KnBC3L.1iexslqc1s412.jpg,millet_1_253ab544e0.jpg,ok,1100,451,36573,https://www.millet.co.kr/front/main
2026-03-11,millet,Millet,2,메인 배너,https://www.millet.co.kr/,https://www.millet.co.kr/,,,https://www.millet.co.kr/data/banner/Y9KnBC3L.urp4o84mmvqr.jpg,millet_2_8db676133d.jpg,ok,1100,451,78736,https://www.millet.co.kr/front/main
