date,brand_key,brand_name,rank,title,href,href_clean,plan_start,plan_end,img_url,img_local,img_status,img_w,img_h,img_bytes,brand_resolved_url
2026-03-14,patagonia,Patagonia,1,main visual section,https://www.patagonia.co.kr/shop/goodsList/001005001000000,https://www.patagonia.co.kr/shop/goodsList/001005001000000,,,https://patagonia.edge.naverncp.com/banner/kerley_layla_00447_cc_WEB-1200x628.jpg,patagonia_1_6c34d03fcb.jpg,ok,1100,575,125874,https://www.patagonia.co.kr/
2026-03-14,arcteryx,Arc'teryx,1,NEW FOR SPRING,https://arcteryx.co.kr/products/category/223,https://arcteryx.co.kr/products/category/223,,,https://public.arcteryx.co.kr/images/banner/VJVLba2x81jUuJ2q1u5yzi1UDYMk0Qqyj2HG7Mho.jpg,arcteryx_1_a82a7dd297.jpg,ok,1100,618,108590,https://arcteryx.co.kr/
2026-03-14,arcteryx,Arc'teryx,2,Mantis Series,https://arcteryx.co.kr/products/category/216,https://arcteryx.co.kr/products/category/216,,,https://public.arcteryx.co.kr/images/banner/H3xBGSZmfsnIqHC6PM1dCQ5dMc1JEJh38cHwfPPe.jpg,arcteryx_4_21d945cde2.jpg,ok,1100,618,39027,https://arcteryx.co.kr/
2026-03-14,arcteryx,Arc'teryx,3,VEILANCE,https://arcteryx.co.kr/products/category/145,https://arcteryx.co.kr/products/category/145,,,https://public.arcteryx.co.kr/images/banner/nqnlxInEOlxUCFKZCao67qC9RpA6VXgJepc04DGm.jpg,arcteryx_5_80a1f232f1.jpg,ok,1100,1375,239367,https://arcteryx.co.kr/
2026-03-14,salomon,Salomon,1,LIGHT SIGNAL MODYSSEY AERO,https://salomon.co.kr/collections/26ss_app_modyssey-aero,https://salomon.co.kr/collections/26ss_app_modyssey-aero,,,https://salomon.co.kr/cdn/shop/files/PC_main_2880x1120_2_02_180x.jpg?v=1772590343,salomon_1_892d5d0e48.jpg,ok,180,70,2545,https://salomon.co.kr/
2026-03-14,salomon,Salomon,2,신제품,https://salomon.co.kr/,https://salomon.co.kr/,,,https://salomon.co.kr/cdn/shop/files/51.png?v=1758261566,salomon_1_4fa36d5170.jpg,ok,670,476,42465,https://salomon.co.kr/
2026-03-14,salomon,Salomon,3,FOR OFF TRACK MIND GRAVEL RUNNING,https://salomon.co.kr/collections/26ss_ftw_gravel-running,https://salomon.co.kr/collections/26ss_ftw_gravel-running,,,https://salomon.co.kr/cdn/shop/files/PC_main_2880x1120_02_768a94d7-473a-4261-a7dc-a6cb7659bb39_180x.jpg?v=1772590662,salomon_2_5004ee0d61.jpg,ok,180,70,3867,https://salomon.co.kr/
2026-03-14,salomon,Salomon,4,TIMELESS TRAIL COLLECTION,https://salomon.co.kr/collections/26ss_app_trail-running,https://salomon.co.kr/collections/26ss_app_trail-running,,,https://salomon.co.kr/cdn/shop/files/PC_main_2880x1120_1_02_180x.jpg?v=1770946914,salomon_3_2fea57ca23.jpg,ok,180,70,5277,https://salomon.co.kr/
2026-03-14,salomon,Salomon,5,STYLE WHISPERS PERSONALITY ECHOES,https://salomon.co.kr/collections/26ss_ftw_xt-whisper,https://salomon.co.kr/collections/26ss_ftw_xt-whisper,,,https://salomon.co.kr/cdn/shop/files/4_PC_180x.png?v=1772612093,salomon_4_d6783398db.jpg,ok,180,70,4179,https://salomon.co.kr/
2026-03-14,salomon,Salomon,6,메인 배너,,,,,https://salomon.co.kr/cdn/shop/files/PC_main_2880x1120_2_02_2450x.jpg?v=1772590343,salomon_3_bc32975f88.jpg,ok,1100,427,55545,https://salomon.co.kr/
2026-03-14,salomon,Salomon,7,메인 배너,,,,,https://salomon.co.kr/cdn/shop/files/PC_main_2880x1120_02_768a94d7-473a-4261-a7dc-a6cb7659bb39_1512x.jpg?v=1772590662,salomon_5_be0611a753.jpg,ok,1100,427,109167,https://salomon.co.kr/
2026-03-14,salomon,Salomon,8,메인 배너,,,,,https://salomon.co.kr/cdn/shop/files/PC_main_2880x1120_1_02_1512x.jpg?v=1770946914,salomon_7_d7d0d77170.jpg,ok,1100,427,184503,https://salomon.co.kr/
2026-03-14,salomon,Salomon,9,메인 배너,,,,,https://salomon.co.kr/cdn/shop/files/4_PC_1512x.png?v=1772612093,salomon_9_ad7c7c7576.jpg,ok,1100,427,92458,https://salomon.co.kr/
2026-03-14,salomon,Salomon,10,러닝,https://salomon.co.kr/collections/gnb-running,https://salomon.co.kr/collections/gnb-running,,,https://salomon.co.kr/cdn/shop/files/PC_1_460x.png?v=1770795947,salomon_11_d41f9dc1a5.jpg,ok,460,672,52753,https://salomon.co.kr/
2026-03-14,salomon,Salomon,11,image,https://salomon.co.kr/collections/26ss_app_pants,https://salomon.co.kr/collections/26ss_app_pants,,,https://salomon.co.kr/cdn/shop/files/MO_half_750x990_36e83920-b7e8-4dfe-81ed-54237df124e3.jpg?v=1773194640,salomon_12_a143058831.jpg,ok,750,990,178046,https://salomon.co.kr/
2026-03-14,salomon,Salomon,12,image,https://salomon.co.kr/collections/26ss_ftw_red-ashes,https://salomon.co.kr/collections/26ss_ftw_red-ashes,,,https://salomon.co.kr/cdn/shop/files/1_MO_804acb38-30a5-45ab-a056-b49ccaadab16.png?v=1772590893,salomon_13_ff1a37ba0e.jpg,ok,750,1000,206290,https://salomon.co.kr/
