brand,source_url,product_url,name,description,price_text,original_price_text,image_url,sold_out_text,gender_text,season_text,source_category,source_category_url,breadcrumb_text,plp_item_category,plp_gender,listing_name,listing_price_text,listing_image_url,crawled_at
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686299,아크테릭스코리아 : 베타 재킷 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686388,아크테릭스코리아 : 룰라 T-셔츠 SS 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686394,아크테릭스코리아 : 노반 크루 SS 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686342,"아크테릭스코리아 : 노반 쇼츠 3"" 여성",,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686293,아크테릭스코리아 : 노반 윈드쉘 후디 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686278,아크테릭스코리아 : 솔라노 재킷 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686287,아크테릭스코리아 : 베타 AR 재킷 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686285,아크테릭스코리아 : 솔라노 후디 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686276,아크테릭스코리아 : 아톰 후디 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686273,아크테릭스코리아 : 인센도 에어쉘 후디 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686477,아크테릭스코리아 : 엔보이 리틀 버드 셔츠 SS 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686392,아크테릭스코리아 : 엔보이 써멀 버드 셔츠 SS 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686465,아크테릭스코리아 : 크래그 코튼 팬츠 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686379,아크테릭스코리아 : 크래그 코튼 리틀 버드 크루 넥 셔츠 SS 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686275,아크테릭스코리아 : 인센도 하이브리드 후디 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686283,아크테릭스코리아 : 롬 하이브리드 재킷 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686466,아크테릭스코리아 : 롬 팬츠 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686330,아크테릭스코리아 : 롬 쇼츠 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686295,아크테릭스코리아 : 스쿼미시 재킷 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686286,아크테릭스코리아 : 베타 SL 재킷 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686331,아크테릭스코리아 : 감마 팬츠 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
