coupon_flag,coupon_name,point_flag,promotion_flag,orders,buyers,quantity,revenue,coupon_amount,mileage_amount,promotion_amount,aov
쿠폰 미사용,첫 구매 장바구니 10% 할인 / 2025년 12월 신규회원 5000원 할인,포인트 미사용,일반 상품,3,3,5,151000,0,0,0,50333.333333333336
쿠폰 사용,HSS 30% 할인 쿠폰 / 첫 구매 장바구니 10% 할인 / HSS 30% 할인 쿠폰,포인트 사용,일반 상품,1,1,2,150660,95540,12000,0,150660.0
쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 등급할인20% / 202604 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,2,150200,53800,0,0,150200.0
쿠폰 미사용,26년 신상품 20만원이상 2만원할인 / 등급할인10%,포인트 미사용,일반 상품,1,1,2,149300,0,0,0,149300.0
쿠폰 사용,2025년 11월 신규회원 5000원 할인 / Winter Festival 20% (오후6시),포인트 미사용,일반 상품,1,1,1,149120,42280,0,0,149120.0
쿠폰 사용,202604 생일축하쿠폰1만원 / 26년 신상품 10만원이상 1만원할인,포인트 미사용,일반 상품,1,1,2,148000,20000,0,0,148000.0
쿠폰 사용,"F25 온라인 전용 10% 할인 / 신규회원 스페셜 5,000 / 첫 구매 장바구니 10% 할인",포인트 사용,일반 상품,1,1,2,145690,30310,2000,0,145690.0
쿠폰 사용,"첫 구매 장바구니 10% 할인 / 등급할인10% / 신규회원 스페셜 5,000",포인트 사용,일반 상품,1,1,3,145310,31210,10480,0,145310.0
쿠폰 사용,202601 생일축하쿠폰1만원 / 등급할인10%,포인트 사용,일반 상품,1,1,2,145080,18900,8020,0,145080.0
쿠폰 사용,첫 구매 장바구니 10% 할인 / 비오는날 10% 스페셜 할인,포인트 미사용,일반 상품,2,2,2,144180,33820,0,0,72090.0
쿠폰 미사용,26년 신상품 10만원이상 1만원할인 / 202604 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,2,143390,0,9210,0,143390.0
쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 등급할인20% / 등급할인20%,포인트 미사용,일반 상품,1,1,3,142400,45600,0,0,142400.0
쿠폰 미사용,첫 구매 장바구니 10% 할인 / 2026년 5월 신규회원 5000원 할인,포인트 사용,일반 상품,3,3,3,141950,0,3050,0,47316.666666666664
쿠폰 사용,등급할인20% / 등급할인20% / 등급할인20% / 26년 신상품 10만원이상 1만원할인,포인트 사용,일반 상품,1,1,3,140410,51400,15190,0,140410.0
쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 202601 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,1,139000,20000,0,0,139000.0
쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 202605 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,1,139000,20000,0,0,139000.0
쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 등급할인10% / 202603 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,2,137100,30900,0,0,137100.0
쿠폰 미사용,2026년 3월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,포인트 미사용,일반 상품,2,2,2,135500,0,0,0,67750.0
쿠폰 사용,첫 구매 장바구니 10% 할인 / 202601 생일축하쿠폰1만원 / 2026년 1월 신규회원 5000원 할인,포인트 미사용,일반 상품,1,1,1,135270,25030,0,0,135270.0
쿠폰 사용,첫 구매 장바구니 10% 할인 / 2026년 3월 신규회원 5000원 할인 / 202603 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,2,135230,30250,2000,0,135230.0
쿠폰 미사용,26년 신상품 40만원이상 4만원할인,포인트 사용,일반 상품,2,2,2,134840,0,2860,0,67420.0
쿠폰 미사용,등급할인10% / GNR 스페셜 20%,포인트 미사용,일반 상품,1,1,1,132300,0,0,0,132300.0
쿠폰 사용,2026년 3월 신규회원 5000원 할인 / 26년 신상품 10만원이상 1만원할인,포인트 사용,일반 상품,1,1,1,132000,15000,2000,0,132000.0
쿠폰 미사용,"신규회원 스페셜 5,000 / 첫 구매 장바구니 10% 할인",포인트 사용,일반 상품,3,3,5,131450,0,17050,0,43816.666666666664
쿠폰 사용,등급할인20% / 등급할인20% / 26년 신상품 10만원이상 1만원할인,포인트 미사용,일반 상품,1,1,3,131400,35600,0,0,131400.0
쿠폰 사용,첫 구매 장바구니 10% 할인 / 2026년 5월 신규회원 5000원 할인 / 202605 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,2,130570,29730,2000,0,130570.0
쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 202602 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,1,129000,20000,0,0,129000.0
쿠폰 사용,첫 구매 장바구니 10% 할인 / 202603 생일축하쿠폰1만원 / 2026년 3월 신규회원 5000원 할인,포인트 미사용,일반 상품,1,1,2,128880,29320,0,0,128880.0
쿠폰 사용,2026년 4월 신규회원 5000원 할인 / GNR 스페셜 20% / 등급할인10%,포인트 사용,일반 상품,1,1,2,128120,46720,3160,0,128120.0
쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 202512 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,1,127000,20000,2000,0,127000.0
쿠폰 미사용,2025년 12월 신규회원 5000원 할인 / 202512 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,3,126880,0,1120,0,126880.0
쿠폰 사용,25년 신상품 10만원이상 1만원할인 / 2025년 12월 신규회원 5000원 할인,포인트 미사용,일반 상품,1,1,1,124000,15000,0,0,124000.0
쿠폰 사용,HSS 30% 할인 쿠폰 / HSS 30% 할인 쿠폰 / HSS 30% 할인 쿠폰 / HSS 30% 할인 쿠폰,포인트 미사용,일반 상품,1,1,4,123410,52890,0,0,123410.0
쿠폰 사용,2026년 1월 신규회원 5000원 할인 / 202601 생일축하쿠폰1만원 / 첫 구매 장바구니 10% 할인,포인트 사용,일반 상품,1,1,2,123100,28900,2000,0,123100.0
쿠폰 사용,2026년 2월 신규회원 5000원 할인 / 202602 생일축하쿠폰1만원 / 첫 구매 장바구니 10% 할인,포인트 사용,일반 상품,1,1,2,121840,28760,2000,0,121840.0
쿠폰 미사용,202602 생일축하쿠폰1만원,포인트 미사용,일반 상품,5,5,6,119300,0,0,0,23860.0
쿠폰 미사용,2026년 3월 신규회원 5000원 할인 / GNR 스페셜 20%,포인트 미사용,일반 상품,1,1,1,119200,0,0,0,119200.0
쿠폰 사용,202604 생일축하쿠폰1만원 / 26년 신상품 10만원이상 1만원할인 / 등급할인10%,포인트 사용,일반 상품,1,1,3,119100,25900,2000,0,119100.0
쿠폰 사용,202512 생일축하쿠폰1만원 / 26년 신상품 10만원이상 1만원할인,포인트 미사용,일반 상품,1,1,1,119000,20000,0,0,119000.0
쿠폰 사용,첫 구매 장바구니 10% 할인 / 202605 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,1,116370,22930,0,0,116370.0
쿠폰 미사용,2026년 1월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,포인트 사용,일반 상품,4,4,5,115670,0,3330,0,28917.5
쿠폰 사용,202512 생일축하쿠폰1만원 / 26년 신상품 10만원이상 1만원할인,포인트 사용,일반 상품,1,1,1,115540,20000,3460,0,115540.0
쿠폰 사용,F25 온라인 전용 10% 할인,포인트 미사용,일반 상품,2,2,2,115200,12800,0,0,57600.0
쿠폰 사용,"첫 구매 장바구니 10% 할인 / 202602 생일축하쿠폰1만원 / 신규회원 스페셜 5,000",포인트 사용,일반 상품,1,1,2,114700,29300,14000,0,114700.0
쿠폰 미사용,등급할인20% / 등급할인20% / 26년 신상품 10만원이상 1만원할인,포인트 미사용,일반 상품,1,1,2,113300,0,0,0,113300.0
쿠폰 미사용,GNR 스페셜 20% / 2026년 4월 신규회원 5000원 할인,포인트 사용,일반 상품,1,1,1,110350,0,950,0,110350.0
쿠폰 사용,26년 신상품 10만원이상 1만원할인 / HSS 30% 할인 쿠폰 / HSS 30% 할인 쿠폰,포인트 사용,일반 상품,1,1,2,110040,67300,13660,0,110040.0
쿠폰 사용,등급할인10% / 첫 구매 장바구니 10% 할인 / 202604 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,2,108990,29010,0,0,108990.0
쿠폰 사용,등급할인20% / 202601 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,2,108200,29800,0,0,108200.0
쿠폰 사용,"Winter Festival 10% (오전10시) / 신규회원 스페셜 5,000",포인트 미사용,일반 상품,1,1,1,108000,17000,0,0,108000.0
쿠폰 사용,2025년 11월 신규회원 5000원 할인 / Winter Festival 10% (오후6시),포인트 미사용,일반 상품,1,1,1,108000,17000,0,0,108000.0
쿠폰 미사용,HSS 30% 할인 쿠폰,포인트 사용,일반 상품,4,3,5,107770,0,8230,0,26942.5
쿠폰 사용,"202512 생일축하쿠폰1만원 / 무료배송쿠폰(등급혜택, 3만원미만 사용가능)",포인트 사용,일반 상품,5,5,5,107270,50000,11930,0,21454.0
쿠폰 사용,202603 생일축하쿠폰1만원 / 첫 구매 장바구니 10% 할인,포인트 미사용,일반 상품,1,1,1,107100,21900,0,0,107100.0
쿠폰 사용,2026년 3월 신규회원 5000원 할인 / 202603 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,2,107000,15000,2000,0,107000.0
쿠폰 사용,2025년 12월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인 / 202512 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,2,106900,27100,2000,0,106900.0
쿠폰 사용,첫 구매 장바구니 10% 할인 / 2025년 12월 신규회원 5000원 할인 / 202512 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,2,105660,26740,0,0,105660.0
쿠폰 사용,첫 구매 장바구니 10% 할인 / HSS 30% 할인 쿠폰 / HSS 30% 할인 쿠폰 / HSS 30% 할인 쿠폰,포인트 미사용,일반 상품,1,1,3,105336,61864,0,0,105336.0
쿠폰 미사용,202604 생일축하쿠폰1만원,포인트 미사용,일반 상품,2,2,2,105300,0,0,0,52650.0
쿠폰 사용,등급할인10% / 202605 생일축하쿠폰1만원 / 첫 구매 장바구니 10% 할인,포인트 사용,일반 상품,1,1,2,104990,29010,4000,0,104990.0
쿠폰 미사용,등급할인20% / 26년 신상품 10만원이상 1만원할인 / 등급할인20%,포인트 사용,일반 상품,1,1,1,104820,0,6480,0,104820.0
쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 2026년 4월 신규회원 5000원 할인,포인트 미사용,일반 상품,1,1,1,104000,15000,0,0,104000.0
쿠폰 사용,첫 구매 장바구니 10% 할인 / F25 온라인 전용 10% 할인,포인트 미사용,일반 상품,2,2,2,103680,24320,0,0,51840.0
쿠폰 사용,"신규회원 스페셜 5,000 / 첫 구매 장바구니 10% 할인 / 등급할인10%",포인트 사용,일반 상품,1,1,2,103230,25410,9360,0,103230.0
쿠폰 사용,등급할인10% / 202511 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,2,102320,18900,2780,0,102320.0
쿠폰 미사용,26년 신상품 30만원이상 3만원할인,포인트 미사용,일반 상품,2,2,2,102300,0,0,0,51150.0
쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 2026년 3월 신규회원 5000원 할인,포인트 사용,일반 상품,1,1,1,102000,15000,2000,0,102000.0
쿠폰 사용,2026년 4월 신규회원 5000원 할인 / 26년 신상품 10만원이상 1만원할인,포인트 사용,일반 상품,1,1,1,102000,15000,2000,0,102000.0
쿠폰 사용,구매 감사 장바구니 10% 할인 / 202604 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,1,101900,21720,3580,0,101900.0
쿠폰 사용,2026년 3월 신규회원 5000원 할인 / 202603 생일축하쿠폰1만원 / GNR 스페셜 20%,포인트 사용,일반 상품,1,1,2,101500,31800,4000,0,101500.0
쿠폰 사용,"202601 생일축하쿠폰1만원 / 무료배송쿠폰(등급혜택, 3만원미만 사용가능)",포인트 사용,일반 상품,6,6,6,101469,60000,77880,0,16911.5
쿠폰 사용,등급할인20% / 25년 신상품 10만원이상 1만원할인,포인트 미사용,일반 상품,1,1,1,101200,37800,0,0,101200.0
쿠폰 미사용,등급할인20% / 202601 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,1,99000,0,0,0,99000.0
쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 202512 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,1,99000,20000,0,0,99000.0
쿠폰 사용,202604 생일축하쿠폰1만원 / 등급할인10%,포인트 사용,일반 상품,1,1,2,98400,16900,2000,0,98400.0
쿠폰 사용,202512 생일축하쿠폰1만원 / 25년 신상품 10만원이상 1만원할인,포인트 미사용,일반 상품,1,1,2,98000,20000,0,0,98000.0
쿠폰 미사용,26년 신상품 20만원이상 2만원할인 / 등급할인20% / 등급할인20%,포인트 사용,일반 상품,1,1,1,97510,0,3490,0,97510.0
쿠폰 미사용,2026년 5월 신규회원 5000원 할인,포인트 사용,일반 상품,2,2,2,97270,0,2730,0,48635.0
쿠폰 사용,2026년 5월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인 / 202605 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,2,97070,26230,4000,0,97070.0
쿠폰 사용,2026년 1월 신규회원 5000원 할인 / 202601 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,2,95880,15000,1120,0,95880.0
쿠폰 사용,등급할인10% / 202605 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,1,94470,10900,3630,0,94470.0
쿠폰 사용,Winter Festival 20% (오후6시) / 2025년 11월 신규회원 5000원 할인,포인트 사용,일반 상품,1,1,1,94000,29000,2000,0,94000.0
쿠폰 사용,Winter Festival 15% (오후6시) / 2025년 11월 신규회원 5000원 할인,포인트 사용,일반 상품,1,1,1,93000,23000,9000,0,93000.0
쿠폰 사용,Winter Festival 10% (오전10시) / 2025년 11월 신규회원 5000원 할인,포인트 미사용,일반 상품,1,1,1,92160,15240,0,0,92160.0
쿠폰 미사용,25년 신상품 30만원이상 3만원할인 / 202511 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,1,91930,0,27270,0,91930.0
쿠폰 사용,2026년 5월 신규회원 5000원 할인 / 26년 신상품 10만원이상 1만원할인,포인트 사용,일반 상품,1,1,2,91490,15000,1510,0,91490.0
쿠폰 사용,"202603 생일축하쿠폰1만원 / 무료배송쿠폰(등급혜택, 3만원미만 사용가능)",포인트 미사용,일반 상품,3,3,3,87500,30000,0,0,29166.666666666668
쿠폰 사용,202605 생일축하쿠폰1만원 / 등급할인10%,포인트 미사용,일반 상품,1,1,2,87100,16900,0,0,87100.0
쿠폰 미사용,2026년 1월 신규회원 5000원 할인 / 202601 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,1,86320,0,880,0,86320.0
쿠폰 미사용,25년 신상품 30만원이상 3만원할인 / 등급할인20% / 등급할인20%,포인트 사용,일반 상품,1,1,1,86230,0,2770,0,86230.0
쿠폰 미사용,25년 신상품 20만원이상 2만원할인 / 등급할인10%,포인트 사용,일반 상품,1,1,1,86070,0,1130,0,86070.0
쿠폰 미사용,2025년 12월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,포인트 미사용,일반 상품,2,2,2,86000,0,0,0,43000.0
쿠폰 사용,26년 신상품 10만원이상 1만원할인 / HSS 30% 할인 쿠폰,포인트 사용,일반 상품,1,1,1,85350,54700,8950,0,85350.0
쿠폰 사용,무료배송쿠폰(3만원미만 사용가능) / 202512 생일축하쿠폰1만원,포인트 사용,일반 상품,4,4,4,84920,40000,31080,0,21230.0
쿠폰 사용,202511 생일축하쿠폰1만원 / Winter Festival 10% (오전10시),포인트 미사용,일반 상품,1,1,1,84870,19430,0,0,84870.0
쿠폰 사용,2025년 12월 신규회원 5000원 할인 / 202512 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,2,84120,15000,880,0,84120.0
쿠폰 사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능) / 202602 생일축하쿠폰1만원",포인트 사용,일반 상품,5,5,5,82308,50000,48790,0,16461.6
쿠폰 사용,Winter Festival 10% (오전10시) / 202511 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,2,80550,18950,0,0,80550.0
쿠폰 사용,등급할인10% / 202511 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,2,80500,15500,0,0,80500.0
쿠폰 미사용,등급할인20% / 등급할인20% / 25년 신상품 20만원이상 2만원할인,포인트 사용,일반 상품,1,1,1,79780,0,3220,0,79780.0
쿠폰 미사용,등급할인10% / 26년 신상품 40만원이상 4만원할인,포인트 사용,일반 상품,1,1,1,79190,0,3810,0,79190.0
쿠폰 사용,등급할인10% / 202604 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,2,78100,15900,0,0,78100.0
쿠폰 미사용,Winter Festival 10% (오후6시),포인트 사용,일반 상품,1,1,1,78060,0,940,0,78060.0
쿠폰 미사용,2026년 1월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,포인트 미사용,일반 상품,2,2,2,76000,0,0,0,38000.0
쿠폰 미사용,2026년 1월 신규회원 5000원 할인,포인트 미사용,일반 상품,2,2,2,74000,0,0,0,37000.0
쿠폰 사용,202605 생일축하쿠폰1만원 / 등급할인10%,포인트 사용,일반 상품,1,1,2,72170,16900,18930,0,72170.0
쿠폰 사용,F25 온라인 전용 10% 할인 / 첫 구매 장바구니 10% 할인,포인트 미사용,일반 상품,1,1,1,72090,16910,0,0,72090.0
쿠폰 미사용,첫 구매 장바구니 10% 할인 / 202602 생일축하쿠폰1만원,포인트 사용,일반 상품,3,3,3,71350,0,10850,0,23783.333333333332
쿠폰 사용,비오는날 10% 스페셜 할인,포인트 미사용,일반 상품,1,1,1,71100,7900,0,0,71100.0
쿠폰 미사용,26년 신상품 20만원이상 2만원할인 / 등급할인10%,포인트 사용,일반 상품,2,2,2,70900,0,6400,0,35450.0
쿠폰 사용,"Winter Festival 15% (오후6시) / 신규회원 스페셜 5,000",포인트 사용,일반 상품,1,1,1,70230,17660,1510,0,70230.0
쿠폰 사용,"202603 생일축하쿠폰1만원 / 무료배송쿠폰(등급혜택, 3만원미만 사용가능)",포인트 사용,일반 상품,3,3,3,69800,30000,9200,0,23266.666666666668
쿠폰 미사용,등급할인10% / 25년 신상품 10만원이상 1만원할인,포인트 사용,일반 상품,2,2,2,67710,0,1590,0,33855.0
쿠폰 사용,202512 생일축하쿠폰1만원 / 무료배송쿠폰(3만원미만 사용가능),포인트 사용,일반 상품,3,3,3,64360,30000,19840,0,21453.333333333332
쿠폰 사용,비오는날 10% 스페셜 할인 / 첫 구매 장바구니 10% 할인,포인트 미사용,일반 상품,1,1,1,63990,15010,0,0,63990.0
쿠폰 미사용,등급할인10% / 202511 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,1,62300,0,0,0,62300.0
쿠폰 미사용,2026년 2월 신규회원 5000원 할인,포인트 미사용,일반 상품,1,1,1,62000,0,0,0,62000.0
쿠폰 미사용,25년 신상품 20만원이상 2만원할인 / 등급할인20%,포인트 미사용,일반 상품,1,1,1,62000,0,0,0,62000.0
쿠폰 사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능) / 202605 생일축하쿠폰1만원",포인트 사용,일반 상품,4,4,4,61020,40000,50980,0,15255.0
쿠폰 사용,202511 생일축하쿠폰1만원 / 첫 구매 장바구니 10% 할인,포인트 사용,일반 상품,1,1,1,60280,16920,2000,0,60280.0
쿠폰 사용,비오는날 10% 스페셜 할인 / 첫 구매 장바구니 10% 할인,포인트 사용,일반 상품,1,1,1,59990,15010,4000,0,59990.0
쿠폰 미사용,202511 생일축하쿠폰1만원 / 등급할인20%,포인트 미사용,일반 상품,1,1,1,59000,0,0,0,59000.0
쿠폰 사용,2026년 3월 신규회원 5000원 할인 / 등급할인10% / GNR 스페셜 20% / 202603 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,2,58550,13000,2450,0,58550.0
쿠폰 사용,202601 생일축하쿠폰1만원 / F25 온라인 전용 10% 할인,포인트 사용,일반 상품,1,1,2,58300,13900,1800,0,58300.0
쿠폰 미사용,등급할인10% / 202511 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,1,58160,0,1340,0,58160.0
쿠폰 사용,"첫 구매 장바구니 10% 할인 / 등급할인10% / 신규회원 스페셜 5,000",포인트 미사용,일반 상품,1,1,1,57600,11400,0,0,57600.0
쿠폰 미사용,"첫 구매 장바구니 10% 할인 / 신규회원 스페셜 5,000",포인트 사용,일반 상품,2,2,2,56960,0,1040,0,28480.0
쿠폰 사용,202511 생일축하쿠폰1만원 / Winter Festival 20% (오전10시),포인트 사용,일반 상품,1,1,1,56080,26060,8160,0,56080.0
쿠폰 사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능) / 202511 생일축하쿠폰1만원",포인트 미사용,일반 상품,2,2,2,56000,20000,0,0,28000.0
쿠폰 사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능) / 202604 생일축하쿠폰1만원",포인트 미사용,일반 상품,2,2,2,54000,20000,0,0,27000.0
쿠폰 사용,첫 구매 장바구니 10% 할인 / 202602 생일축하쿠폰1만원 / F25 온라인 전용 10% 할인,포인트 사용,일반 상품,1,1,2,53590,20410,5000,0,53590.0
쿠폰 사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능) / 202512 생일축하쿠폰1만원",포인트 사용,일반 상품,2,2,2,52650,20000,8350,0,26325.0
쿠폰 사용,26년 신상품 10만원이상 1만원할인 / 202603 생일축하쿠폰1만원 / 등급할인10%,포인트 사용,일반 상품,1,1,1,51120,10000,3880,0,51120.0
쿠폰 미사용,등급할인10% / 2026년 5월 신규회원 5000원 할인,포인트 사용,일반 상품,1,1,1,48580,0,420,0,48580.0
쿠폰 미사용,202605 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,1,48300,0,0,0,48300.0
쿠폰 사용,"202605 생일축하쿠폰1만원 / 무료배송쿠폰(등급혜택, 3만원미만 사용가능)",포인트 사용,일반 상품,3,3,3,47640,30000,31360,0,15880.0
쿠폰 미사용,등급할인10% / 26년 신상품 30만원이상 3만원할인,포인트 사용,일반 상품,1,1,1,47480,0,820,0,47480.0
쿠폰 미사용,등급할인10% / 첫 구매 장바구니 10% 할인,포인트 미사용,일반 상품,1,1,1,47000,0,0,0,47000.0
쿠폰 미사용,첫 구매 장바구니 10% 할인 / 2026년 5월 신규회원 5000원 할인,포인트 미사용,일반 상품,1,1,1,47000,0,0,0,47000.0
쿠폰 미사용,등급할인20% / 26년 신상품 10만원이상 1만원할인,포인트 미사용,일반 상품,1,1,1,47000,0,0,0,47000.0
쿠폰 미사용,2026년 4월 신규회원 5000원 할인 / GNR 스페셜 20% / 등급할인10%,포인트 사용,일반 상품,1,1,1,46160,0,840,0,46160.0
쿠폰 미사용,26년 신상품 30만원이상 3만원할인 / 등급할인10%,포인트 사용,일반 상품,1,1,1,45720,0,2580,0,45720.0
쿠폰 사용,무료배송쿠폰(3만원미만 사용가능) / 202603 생일축하쿠폰1만원,포인트 사용,일반 상품,2,2,2,44780,20000,7390,0,22390.0
쿠폰 미사용,등급할인20% / 등급할인20% / 등급할인20% / 26년 신상품 10만원이상 1만원할인,포인트 사용,일반 상품,1,1,1,44750,0,3550,0,44750.0
쿠폰 미사용,26년 신상품 40만원이상 4만원할인 / 등급할인20% / 등급할인20%,포인트 사용,일반 상품,1,1,2,41740,0,20,0,41740.0
쿠폰 미사용,2026년 4월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,포인트 미사용,일반 상품,1,1,1,39500,0,0,0,39500.0
쿠폰 미사용,등급할인20% / 202512 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,1,39450,0,550,0,39450.0
쿠폰 미사용,GNR 스페셜 20%,포인트 사용,일반 상품,1,1,1,39390,0,1610,0,39390.0
쿠폰 미사용,2026년 4월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,포인트 사용,일반 상품,1,1,1,39150,0,350,0,39150.0
쿠폰 미사용,첫 구매 장바구니 10% 할인 / 등급할인10%,포인트 사용,일반 상품,1,1,1,39120,0,380,0,39120.0
쿠폰 미사용,2025년 11월 신규회원 5000원 할인,포인트 미사용,일반 상품,1,1,1,39000,0,0,0,39000.0
쿠폰 미사용,등급할인10% / 202605 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,1,37890,0,1310,0,37890.0
쿠폰 사용,"202602 생일축하쿠폰1만원 / 무료배송쿠폰(등급혜택, 3만원미만 사용가능)",포인트 사용,일반 상품,2,2,2,37670,20000,14500,0,18835.0
쿠폰 미사용,202512 생일축하쿠폰1만원 / 등급할인20% / 등급할인20% / 25년 신상품 70만원이상 7만원할인,포인트 사용,일반 상품,1,1,1,35720,0,5280,0,35720.0
쿠폰 미사용,26년 신상품 10만원이상 1만원할인 / 등급할인10% / 202605 생일축하쿠폰1만원,포인트 미사용,일반 상품,1,1,1,35000,0,0,0,35000.0
쿠폰 미사용,26년 신상품 10만원이상 1만원할인 / 등급할인20%,포인트 미사용,일반 상품,1,1,1,35000,0,0,0,35000.0
쿠폰 미사용,2026년 4월 신규회원 5000원 할인 / GNR 스페셜 20%,포인트 사용,일반 상품,1,1,1,34850,0,150,0,34850.0
쿠폰 미사용,첫 구매 장바구니 10% 할인 / 2026년 4월 신규회원 5000원 할인,포인트 사용,일반 상품,1,1,1,34590,0,410,0,34590.0
쿠폰 미사용,2026년 5월 신규회원 5000원 할인 / 26년 신상품 10만원이상 1만원할인,포인트 사용,일반 상품,1,1,1,34510,0,490,0,34510.0
쿠폰 미사용,등급할인20% / 등급할인20% / 26년 신상품 20만원이상 2만원할인 / 202602 생일축하쿠폰1만원,포인트 사용,일반 상품,1,1,1,33830,0,1170,0,33830.0
쿠폰 미사용,2026년 5월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,포인트 사용,일반 상품,1,1,1,32800,0,2200,0,32800.0
쿠폰 사용,202603 생일축하쿠폰1만원 / GNR 스페셜 20%,포인트 사용,일반 상품,1,1,1,32370,19800,6830,0,32370.0
쿠폰 사용,"신규회원 스페셜 5,000 / 첫 구매 장바구니 10% 할인 / 202602 생일축하쿠폰1만원",포인트 사용,일반 상품,1,1,2,31980,13900,3120,0,31980.0
쿠폰 사용,무료배송쿠폰(3만원미만 사용가능) / GNR 스페셜 20%,포인트 미사용,일반 상품,2,2,2,31200,7800,0,0,15600.0
쿠폰 미사용,26년 신상품 40만원이상 4만원할인,포인트 미사용,일반 상품,1,1,1,31149,0,0,0,31149.0
쿠폰 사용,"첫 구매 장바구니 10% 할인 / 무료배송쿠폰(등급혜택, 3만원미만 사용가능)",포인트 사용,일반 상품,2,2,2,31100,3900,4000,0,15550.0
쿠폰 사용,F25 온라인 전용 10% 할인 / 첫 구매 장바구니 10% 할인 / 무료배송쿠폰(3만원미만 사용가능),포인트 사용,일반 상품,1,1,1,29590,7410,2000,0,29590.0
쿠폰 사용,"202604 생일축하쿠폰1만원 / 무료배송쿠폰(등급혜택, 3만원미만 사용가능)",포인트 미사용,일반 상품,1,1,1,29500,10000,0,0,29500.0
쿠폰 사용,무료배송쿠폰(3만원미만 사용가능) / Winter Festival 10% (오전10시),포인트 사용,일반 상품,1,1,1,29500,3500,2000,0,29500.0
쿠폰 사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능) / 202603 생일축하쿠폰1만원",포인트 미사용,일반 상품,1,1,1,29500,10000,0,0,29500.0
쿠폰 사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능) / 202601 생일축하쿠폰1만원",포인트 미사용,일반 상품,1,1,1,29200,10000,0,0,29200.0
쿠폰 사용,"GNR 스페셜 20% / 무료배송쿠폰(등급혜택, 3만원미만 사용가능)",포인트 사용,일반 상품,1,1,1,29200,7800,2000,0,29200.0
