date,brand_key,brand_name,rank,title,href,href_clean,plan_start,plan_end,img_url,img_local,img_status,img_w,img_h,img_bytes,img_signature,brand_resolved_url,extract_source,confidence_score,is_fallback,is_primary_hero,landing_title,landing_subtitle,landing_summary,landing_keywords,landing_category,landing_text_status
2026-07-18,patagonia,Patagonia,1,main visual section,https://www.patagonia.co.kr/shop/goodsList/001005046000000,https://www.patagonia.co.kr/shop/goodsList/001005046000000,,,https://patagonia.edge.naverncp.com/banner/F26_trailrunnig_main.jpg,patagonia_1_a4ed220073.jpg,ok,1100,733,127168,df67557c19260d63,https://www.patagonia.co.kr/,patagonia_static_hero,0.94,0,1,Capilene® Cool Tech Tees 캐필린 쿨 테크 티,Some stories to get you out there.,"파타고니아코리아 온라인 스토어, 환경과 사회에 대한 책임 기업","기능성, 가방, 백팩",백팩,ok
2026-07-18,arcteryx,Arc'teryx,1,SUMMER GEAR IS HERE,https://arcteryx.co.kr/products/category/223,https://arcteryx.co.kr/products/category/223,,,https://public.arcteryx.co.kr/images/banner/6YOt4CykXc09NZvbhhxidGOQ0yWNzVj5OCSuAEu0.jpg,arcteryx_1_e9bcddb082.jpg,ok,1100,618,36072,e7eaed395ab88ebd,https://arcteryx.co.kr/,generic_fallback,0.55,1,0,아크테릭스코리아 : New Arrivals,전체보기,아크테릭스코리아 New Arrivals,,,ok
2026-07-18,arcteryx,Arc'teryx,2,Wearable sun protection,https://arcteryx.co.kr/products/category/107,https://arcteryx.co.kr/products/category/107,,,https://public.arcteryx.co.kr/images/banner/iJlO9vNl4xKIWpij94lso2FNQB57Bcr5ozkwaxMd.jpg,arcteryx_4_cbcbe0e4f5.jpg,ok,1100,803,204087,3d5bc45528956918,https://arcteryx.co.kr/,generic_fallback,0.55,1,0,,,,,,skipped
2026-07-18,arcteryx,Arc'teryx,3,Heliad 15 Backpack,https://arcteryx.co.kr/products/view/686182,https://arcteryx.co.kr/products/view/686182,,,https://public.arcteryx.co.kr/images/banner/VlKTUgDhhKHk1fbx6TohU2JyznVbuKpYvnHHH2wt.jpg,arcteryx_5_5afb7f4220.jpg,ok,1000,1000,68595,501ac1c96789d6c3,https://arcteryx.co.kr/,generic_fallback,0.55,1,0,,,,,,skipped
2026-07-18,snowpeak,Snow Peak,1,자연과 아웃도어를 담은 Summer Graphic T-Shirts,http://snowpeakstore.co.kr/goods/event_sale.php?sno=645,http://snowpeakstore.co.kr/goods/event_sale.php?sno=645,,,https://snowpetr1909.cdn-nhncommerce.com/data/skin/front/260716/img/banner/d428d7d1e50cf55e579a59b571a5cfcc_95240.jpg,snowpeak_1_57bcb3d4e9.jpg,ok,1100,575,28199,0681a16112b2645a,https://www.snowpeakstore.co.kr/,hero_slider_container,0.88,0,1,코튼 보타닉 그래픽 반팔 티셔츠 White,,헤리티지 프리미엄 아웃도어 & 라이프스타일 웨어 스노우피크 어패럴 공식 온라인몰,"티셔츠, 슈즈",라이프스타일,ok
2026-07-18,snowpeak,Snow Peak,2,메인 배너,https://www.snowpeakstore.co.kr/service/company.php,https://www.snowpeakstore.co.kr/service/company.php,,,https://snowpetr1909.cdn-nhncommerce.com/data/skin/front/260716/wib/img/kt_chn.png,snowpeak_1_3505847791.jpg,ok,84,28,1124,f1b0dfd951869163,https://www.snowpeakstore.co.kr/,generic_fallback,0.55,1,0,,,,,,skipped
2026-07-18,snowpeak,Snow Peak,3,매일 편안하게 즐기는 Essential T-Shirts,http://snowpeakstore.co.kr/goods/event_sale.php?sno=644,http://snowpeakstore.co.kr/goods/event_sale.php?sno=644,,,https://snowpetr1909.cdn-nhncommerce.com/data/skin/front/260716/img/banner/9475155dfb7b374116feafed8dc15d50_37259.jpg,snowpeak_2_0662e4ab19.jpg,ok,1100,575,186775,303ef6247d1f5d12,https://www.snowpeakstore.co.kr/,hero_slider_container,0.88,0,0,,,,,,skipped
2026-07-18,snowpeak,Snow Peak,4,감각적인 일상과 아웃도어 여름을 입는 방법,http://snowpeakstore.co.kr/goods/event_sale.php?sno=646,http://snowpeakstore.co.kr/goods/event_sale.php?sno=646,,,https://snowpetr1909.cdn-nhncommerce.com/data/skin/front/260716/img/banner/5b26821e1a042cdd136df3daf140a7a9_31931.jpg,snowpeak_3_25126b18e7.jpg,ok,1100,575,182830,a2ff82d04b583af5,https://www.snowpeakstore.co.kr/,hero_slider_container,0.88,0,0,,,,,,skipped
2026-07-18,snowpeak,Snow Peak,5,메인 배너,http://snowpeakstore.co.kr/goods/event_sale.php?sno=640,http://snowpeakstore.co.kr/goods/event_sale.php?sno=640,,,https://snowpetr1909.cdn-nhncommerce.com/data/skin/front/260716/img/banner/a526c35809099c28e263337d79cf6a35_13849.jpg,snowpeak_4_5b73962005.jpg,ok,1100,575,34186,e2240929f4b186b1,https://www.snowpeakstore.co.kr/,hero_slider_container,0.88,0,0,,,,,,skipped
2026-07-18,snowpeak,Snow Peak,6,입는 순간 시작되는 시원함 냉감 티셔츠 컬렉션,http://snowpeakstore.co.kr/goods/event_sale.php?sno=637,http://snowpeakstore.co.kr/goods/event_sale.php?sno=637,,,https://snowpetr1909.cdn-nhncommerce.com/data/skin/front/260716/img/banner/b642237469e2f83c36d2cfe61f9dbd0a_12130.jpg,snowpeak_5_cbc7d5c124.jpg,ok,1100,575,66258,7e6a1f5f49de929d,https://www.snowpeakstore.co.kr/,hero_slider_container,0.88,0,0,,,,,,skipped
2026-07-18,snowpeak,Snow Peak,7,하루를 완성하는 캠핑 레시피 SNOWPEAKER’S,http://snowpeakstore.co.kr/goods/event_sale.php?sno=642,http://snowpeakstore.co.kr/goods/event_sale.php?sno=642,,,https://snowpetr1909.cdn-nhncommerce.com/data/skin/front/260716/img/banner/57246763c2ff95d5de6736bba7d5e066_24889.jpg,snowpeak_6_86ab38219c.jpg,ok,1100,575,155165,ee57358a30e4f292,https://www.snowpeakstore.co.kr/,hero_slider_container,0.88,0,0,,,,,,skipped
2026-07-18,snowpeak,Snow Peak,8,여름을 함께할 특별한 선물 Special Season Gift,http://snowpeakstore.co.kr/goods/event_sale.php?sno=639,http://snowpeakstore.co.kr/goods/event_sale.php?sno=639,,,https://snowpetr1909.cdn-nhncommerce.com/data/skin/front/260716/img/banner/033c07eb6d092a5d7050ac5c1ec446db_65120.jpg,snowpeak_7_36b8be03f9.jpg,ok,1100,575,24131,0d2cb6e060cf2fee,https://www.snowpeakstore.co.kr/,hero_slider_container,0.88,0,0,,,,,,skipped
2026-07-18,snowpeak,Snow Peak,9,타슬란 4부 반바지 Light Beige,https://www.snowpeakstore.co.kr/goods/goods_view.php?goodsNo=1000011184&mtn=72%5E%7C%5E%E2%AD%90%EF%B8%8F%5B%EB%A9%94%EC%9D%B8%ED%8E%98%EC%9D%B4%EC%A7%80+%EC%83%81%EB%8B%A8%5D+BEST+ITEM%5E%7C%5En,https://www.snowpeakstore.co.kr/goods/goods_view.php?goodsNo=1000011184&mtn=72%5E%7C%5E%E2%AD%90%EF%B8%8F%5B%EB%A9%94%EC%9D%B8%ED%8E%98%EC%9D%B4%EC%A7%80+%EC%83%81%EB%8B%A8%5D+BEST+ITEM%5E%7C%5En,,,https://godomall.speedycdn.net/8bed9a8aac3fd3e40e7d00120cb75013/goods/1000011184/image/main/1000011184_main_098.jpg,snowpeak_9_7d49424e68.jpg,ok,1000,1000,50865,d7b341669ffac7f5,https://www.snowpeakstore.co.kr/,generic_fallback,0.55,1,0,,,,,,skipped
2026-07-18,blackyak,Black Yak,1,SUMMER HIKING 산책과 등산 사이,https://rF0pCk9RNUKFcOSlGwiXrw.adtouch.adbrix.io/api/v1/click/kSEawNosoUOT0XAZZe9o7A?utm_source=BY_pc&utm_medium=pc_by_main_banner_ss_shoes,https://rF0pCk9RNUKFcOSlGwiXrw.adtouch.adbrix.io/api/v1/click/kSEawNosoUOT0XAZZe9o7A,,,https://cdn.byn.kr/real/_data/banner/692c9d82b46444ef14bc9b6f738018df.jpg,blackyak_1_495511f18c.jpg,ok,1100,538,157224,d643983a784442cb,https://www.byn.kr/blackyak,blackyak_swiper,0.93,0,1,BYN 블랙야크 공식몰,,BYN 블랙야크 공식몰입니다.,"샌들, 신발",풋웨어,ok
2026-07-18,blackyak,Black Yak,2,"BUILT FOR SUMMER 가벼운 착용감으로 완성하는, 에어로프레쉬",https://rF0pCk9RNUKFcOSlGwiXrw.adtouch.adbrix.io/api/v1/click/rjiUlbODoU6cRQNEzhMR4A?utm_source=BY_pc&utm_medium=pc_by_main_banner_july_AERO,https://rF0pCk9RNUKFcOSlGwiXrw.adtouch.adbrix.io/api/v1/click/rjiUlbODoU6cRQNEzhMR4A,,,https://cdn.byn.kr/real/_data/banner/1a06f18e41ec6b800a3f9ef8205f0256.jpg,blackyak_2_00fa202954.jpg,ok,1100,538,121559,7191ab7de347aaf7,https://www.byn.kr/blackyak,blackyak_swiper,0.93,0,0,,,,,,skipped
2026-07-18,blackyak,Black Yak,3,GRAND SHOPPING 추가 혜택부터~ 다양한 선물까지!,https://rF0pCk9RNUKFcOSlGwiXrw.adtouch.adbrix.io/api/v1/click/iJpptU0mxky3t9cLMzBX1w?utm_source=BY_pc&utm_medium=pc_by_main_banner_july_byssweek,https://rF0pCk9RNUKFcOSlGwiXrw.adtouch.adbrix.io/api/v1/click/iJpptU0mxky3t9cLMzBX1w,,,https://cdn.byn.kr/real/_data/banner/413a9446952292b2d0729b20d3e623d7.jpg,blackyak_3_5432637ea3.jpg,ok,1100,538,63649,13ffa7a06a41be5d,https://www.byn.kr/blackyak,blackyak_swiper,0.93,0,0,,,,,,skipped
2026-07-18,blackyak,Black Yak,4,SUMMER-SHOES 여름에 꼭 필요한 아이템,https://rF0pCk9RNUKFcOSlGwiXrw.adtouch.adbrix.io/api/v1/click/tJUt9P8ESUOGdqXluyxpog?utm_source=BY_pc&utm_medium=pc_by_main_banner_july_ssshoe,https://rF0pCk9RNUKFcOSlGwiXrw.adtouch.adbrix.io/api/v1/click/tJUt9P8ESUOGdqXluyxpog,,,https://cdn.byn.kr/real/_data/banner/e80c6e06d22c0c482e07cf81c0038e47.jpg,blackyak_4_3dcd01ccef.jpg,ok,1100,538,167461,11ba0e3b2ca4818e,https://www.byn.kr/blackyak,blackyak_swiper,0.93,0,0,,,,,,skipped
2026-07-18,blackyak,Black Yak,5,COIN : UP TO 40% BAC코인 등급별 10% 추가 UP,https://rF0pCk9RNUKFcOSlGwiXrw.adtouch.adbrix.io/api/v1/click/iXCLjxE98kCX3bas0jjvJg?utm_source=BY_pc&utm_medium=pc_by_main_banner_july_bac_1,https://rF0pCk9RNUKFcOSlGwiXrw.adtouch.adbrix.io/api/v1/click/iXCLjxE98kCX3bas0jjvJg,,,https://cdn.byn.kr/real/_data/banner/480931c9664b4997a3bc5a20e1d395be.jpg,blackyak_5_421c9dcd15.jpg,ok,1100,538,22878,6cb44fcaacf99254,https://www.byn.kr/blackyak,blackyak_swiper,0.93,0,0,,,,,,skipped
2026-07-18,blackyak,Black Yak,6,"INTO THE SUMMER 16만원 이상 구매 시 16,000P 즉시 사용",https://rF0pCk9RNUKFcOSlGwiXrw.adtouch.adbrix.io/api/v1/click/fmW3hp9YS0SGaLJu8fOUbw?utm_source=BY_pc&utm_medium=pc_by_main_banner_july_2,https://rF0pCk9RNUKFcOSlGwiXrw.adtouch.adbrix.io/api/v1/click/fmW3hp9YS0SGaLJu8fOUbw,,,https://cdn.byn.kr/real/_data/banner/5fdf21b884b0cfc2d312e135a2840bce.jpg,blackyak_6_ed35fc7c78.jpg,ok,1100,538,57182,5d3f6baf93fccbd3,https://www.byn.kr/blackyak,blackyak_swiper,0.93,0,0,,,,,,skipped
2026-07-18,blackyak,Black Yak,7,THE PERFECT UV SHIELD UPF 50+ 고기능성 의류,https://rF0pCk9RNUKFcOSlGwiXrw.adtouch.adbrix.io/api/v1/click/C417HUJtzkiXMmKz2eCCZw?utm_source=BY_pc&utm_medium=pc_by_main_banner_june_uv,https://rF0pCk9RNUKFcOSlGwiXrw.adtouch.adbrix.io/api/v1/click/C417HUJtzkiXMmKz2eCCZw,,,https://cdn.byn.kr/real/_data/banner/dc2c27cf2c819b7ebae229a2f1b627f9.jpg,blackyak_7_e46db13498.jpg,ok,1100,538,49367,4feb6f56914b975a,https://www.byn.kr/blackyak,blackyak_swiper,0.93,0,0,,,,,,skipped
2026-07-18,blackyak,Black Yak,8,SEERSUCKER 피부에 닿는 순간 찾아오는 시원함,https://rF0pCk9RNUKFcOSlGwiXrw.adtouch.adbrix.io/api/v1/click/SasvGEPiO0uUc8wIjzdstw?utm_source=BY_pc&utm_medium=pc_by_main_banner_june_SEERSUCKER,https://rF0pCk9RNUKFcOSlGwiXrw.adtouch.adbrix.io/api/v1/click/SasvGEPiO0uUc8wIjzdstw,,,https://cdn.byn.kr/real/_data/banner/4738a0ede0ac9a7cd5466b9ca5b07e81.jpg,blackyak_8_15b5dbd230.jpg,ok,1100,538,81200,70d325aced591f65,https://www.byn.kr/blackyak,blackyak_swiper,0.93,0,0,,,,,,skipped
2026-07-18,blackyak,Black Yak,9,SHIELD YOUR SUMMER 자외선 없는 완벽한 아웃도어 라이프,https://rF0pCk9RNUKFcOSlGwiXrw.adtouch.adbrix.io/api/v1/click/vurjAtszFUWyz9POsmJ9SA?utm_source=BY_pc&utm_medium=pc_by_main_banner_june_sun,https://rF0pCk9RNUKFcOSlGwiXrw.adtouch.adbrix.io/api/v1/click/vurjAtszFUWyz9POsmJ9SA,,,https://cdn.byn.kr/real/_data/banner/83c4e0978ce192de5c3e2df82ff67317.jpg,blackyak_9_14657a9682.jpg,ok,1100,538,80292,291e1b9887c2da6c,https://www.byn.kr/blackyak,blackyak_swiper,0.93,0,0,,,,,,skipped
2026-07-18,natgeo,National Geographic,1,"지구, 경이로운 행성",https://www.natgeokorea.com/,https://www.natgeokorea.com/,,,https://www.natgeokorea.com/lib/thumb/phpThumb.php?src=%2Fuploads%2F01_81.jpg&w=1200&sia=DISNEY_PLUS&q=75&hash=de0ccb4260fdc3fc26c4547f00d31212,natgeo_1_e0a73f60e3.jpg,ok,1100,618,90858,c8f77ec478d34d30,https://www.natgeokorea.com/,generic_fallback,0.55,1,0,내셔널지오그래픽 트래블러 매거진,"© National Geographic Partners LLC. All rights reserved. NATIONAL GEOGRAPHIC and Yellow Border Design are trademarks of National Geographic Society, used under","내셔널지오그래픽 통합홈페이지. 뉴스, 채널, 프로그램, 매거진, 의류, 사진 전시, 모바일 액세서리 정보",,,ok
2026-07-18,natgeo,National Geographic,2,"지구, 경이로운 행성",https://natgeokorea.com/program.php?p=176,https://natgeokorea.com/program.php?p=176,,,https://www.natgeokorea.com/assets/img/ar-left.png,natgeo_3_d895b5fda6.jpg,ok,20,36,293,d00afae7148b827e,https://www.natgeokorea.com/,generic_fallback,0.55,1,0,,,,,,skipped
