date,brand_key,brand_name,rank,title,href,href_clean,plan_start,plan_end,img_url,img_local,img_status,img_w,img_h,img_bytes,img_signature,brand_resolved_url,extract_source,confidence_score,is_fallback,is_primary_hero,landing_title,landing_subtitle,landing_summary,landing_keywords,landing_category,landing_text_status
2026-08-23,patagonia,Patagonia,1,main visual section,https://www.patagonia.co.kr/shop/goodsList/001005001000000,https://www.patagonia.co.kr/shop/goodsList/001005001000000,,,https://patagonia.edge.naverncp.com/banner/earle_eliza_00398_BP_DigitalOnly.jpg,patagonia_1_ca2afe1fc3.jpg,ok,1100,733,244856,8188451c618662cc,https://www.patagonia.co.kr/,patagonia_static_hero,0.94,0,1,"새로운 계절, 자연으로 나설 준비",Some stories to get you out there.,"파타고니아코리아 온라인 스토어, 환경과 사회에 대한 책임 기업",,,ok
2026-08-23,arcteryx,Arc'teryx,1,HIKE INTO FALL,https://arcteryx.co.kr/products/category/83,https://arcteryx.co.kr/products/category/83,,,https://public.arcteryx.co.kr/images/banner/vc1ick15mfWwRuuNodwsmU002PNkWs4AM3PcPpkE.jpg,arcteryx_1_a5a861999b.jpg,ok,1100,803,142938,d5289dd169ca22a3,https://arcteryx.co.kr/,generic_fallback,0.55,1,0,아크테릭스코리아 : 트레일,트레일,아크테릭스코리아 트레일,,,ok
2026-08-23,arcteryx,Arc'teryx,2,PACKS,https://arcteryx.co.kr/products/category/353,https://arcteryx.co.kr/products/category/353,,,https://public.arcteryx.co.kr/images/banner/LUrHduG3yLpBGM6DlPYKXRav14CxsinkdydiSDpS.jpg,arcteryx_4_3a7b4db210.jpg,ok,1100,803,139056,475c3079f7ef0ce2,https://arcteryx.co.kr/,generic_fallback,0.55,1,0,,,,,,skipped
2026-08-23,arcteryx,Arc'teryx,3,Gamma Lightweight,https://arcteryx.co.kr/products/category/all?search_keyword=%EA%B0%90%EB%A7%88%20%EB%9D%BC%EC%9D%B4%ED%8A%B8%EC%9B%A8%EC%9D%B4%ED%8A%B8,https://arcteryx.co.kr/products/category/all?search_keyword=%EA%B0%90%EB%A7%88+%EB%9D%BC%EC%9D%B4%ED%8A%B8%EC%9B%A8%EC%9D%B4%ED%8A%B8,,,https://public.arcteryx.co.kr/images/banner/PLk9H2sAMqyRIguq2RoE2SspcsGTbvix56NhgKnV.jpg,arcteryx_5_13d62a8fe8.jpg,ok,800,800,58409,cdb8d3763c3f6220,https://arcteryx.co.kr/,generic_fallback,0.55,1,0,,,,,,skipped
2026-08-23,salomon,Salomon,1,"BORN IN THE LAB, WORN IN THE WILD",https://salomon.co.kr/pages/genesis2,https://salomon.co.kr/pages/genesis2,,,https://salomon.co.kr/cdn/shop/files/PC_main_2880x1120_8_180x.jpg?v=1785897588,salomon_1_2d62e971f4.jpg,ok,180,70,3187,55e7c497065ce537,https://salomon.co.kr/,hero_slider_container,0.88,0,1,GENESIS 2 – Salomon Korea,트레일 러닝화,"4년의 기다림, 마침내 새로워진 살로몬의 아이콘",신발,러닝,ok
2026-08-23,salomon,Salomon,2,Salomon Korea,https://salomon.co.kr/pages/membership,https://salomon.co.kr/pages/membership,,,https://salomon.co.kr/cdn/shop/files/SALOMON_logo_500x.png?v=1687134649,salomon_1_d8c3ccc324.jpg,ok,309,38,724,f888ea03daede150,https://salomon.co.kr/,generic_fallback,0.55,1,0,,,,,,skipped
2026-08-23,salomon,Salomon,3,UNLEASH YOUR SPEED,https://salomon.co.kr/pages/s-lab,https://salomon.co.kr/pages/s-lab,,,https://salomon.co.kr/cdn/shop/files/PC_main_2880x1120_7957b816-912f-45a8-b1cc-c7af2599e044_180x.jpg?v=1785897672,salomon_2_ca63996e32.jpg,ok,180,70,2067,c5010b15e22abc5c,https://salomon.co.kr/,hero_slider_container,0.88,0,0,,,,,,skipped
2026-08-23,salomon,Salomon,4,Short Sleeve,https://salomon.co.kr/,https://salomon.co.kr/,,,https://salomon.co.kr/cdn/shop/files/4_d91b26e2-fdf9-4c9f-8589-f45bdb3fc8ef.jpg?v=1787286861,salomon_2_cdb3a9899f.jpg,ok,800,600,53034,c1a37fcb4eebb38c,https://salomon.co.kr/,generic_fallback,0.55,1,0,,,,,,skipped
2026-08-23,salomon,Salomon,5,"ALL BLACK, ALL WEATHER",https://salomon.co.kr/collections/xt-6-gore-tex,https://salomon.co.kr/collections/xt-6-gore-tex,,,https://salomon.co.kr/cdn/shop/files/PC_main_2880x1120_d52a5bf7-7c1d-4493-9204-9a35e52d3252_180x.jpg?v=1786499549,salomon_3_d110119aac.jpg,ok,180,70,2921,2500d9773d4ea68f,https://salomon.co.kr/,hero_slider_container,0.88,0,0,,,,,,skipped
2026-08-23,salomon,Salomon,6,메인 배너,,,,,https://salomon.co.kr/cdn/shop/files/PC_main_2880x1120_8_2450x.jpg?v=1785897588,salomon_4_122c800539.jpg,cached,1100,427,53081,310ff13ed080824b,https://salomon.co.kr/,generic_fallback,0.55,1,0,,,,,,skipped
2026-08-23,salomon,Salomon,7,메인 배너,,,,,https://salomon.co.kr/cdn/shop/files/PC_main_2880x1120_7957b816-912f-45a8-b1cc-c7af2599e044_1512x.jpg?v=1785897672,salomon_6_6b306b73c9.jpg,cached,1100,427,28529,13c76394a03e8f63,https://salomon.co.kr/,generic_fallback,0.55,1,0,,,,,,skipped
2026-08-23,salomon,Salomon,8,메인 배너,,,,,https://salomon.co.kr/cdn/shop/files/PC_main_2880x1120_d52a5bf7-7c1d-4493-9204-9a35e52d3252_1512x.jpg?v=1786499549,salomon_8_308b808597.jpg,cached,1100,427,83214,e24b3f41689f3a47,https://salomon.co.kr/,generic_fallback,0.55,1,0,,,,,,skipped
