date,brand_key,brand_name,rank,title,href,href_clean,plan_start,plan_end,img_url,img_local,img_status,img_w,img_h,img_bytes,brand_resolved_url
2026-03-03,blackyak,Black Yak,3,READY FOR HIKING 봄 산행 지원 프로모션,https://www.byn.kr/_exh/?no=2071&utm_source=BY_pc&utm_medium=pc_by_main_banner_0223,https://www.byn.kr/_exh/?no=2071,,,https://cdn.byn.kr/real/_data/banner/588554b7e343cb20b3b858a8d88d9050.jpg,blackyak_3_c31494e24d.jpg,ok,1100,538,95118,https://www.byn.kr/blackyak
2026-03-03,natgeo,National Geographic,1,"지구, 경이로운 행성",https://www.natgeokorea.com/,https://www.natgeokorea.com/,,,https://www.natgeokorea.com/lib/thumb/phpThumb.php?src=%2Fuploads%2F01_81.jpg&w=1200&sia=DISNEY_PLUS&q=75&hash=de0ccb4260fdc3fc26c4547f00d31212,natgeo_1_e0a73f60e3.jpg,ok,1100,618,90858,https://www.natgeokorea.com/
2026-03-03,natgeo,National Geographic,2,"지구, 경이로운 행성",https://natgeokorea.com/program.php?p=176,https://natgeokorea.com/program.php?p=176,,,https://www.natgeokorea.com/assets/img/ar-left.png,natgeo_3_d895b5fda6.jpg,ok,20,36,293,https://www.natgeokorea.com/
2026-03-03,kolonsport,Kolon Sport,1,WEATHER MONSTER,https://www.kolonsport.com/WEATHERMONSTER,https://www.kolonsport.com/WEATHERMONSTER,,,https://images3.kolonmall.com/upload/content/e34f8f2b-52cb-4ac5-83a3-3bdbcd7d464b/WM_logo_3.svg,kolonsport_1_d26c2d5b4a.jpg,ok,0,0,6684,https://www.kolonsport.com/
2026-03-03,kolonmall,Kolon Mall,1,메인 배너,https://www.kolonmall.com/Special/252704,https://www.kolonmall.com/Special/252704,2026-02-26,2026-03-04,https://images3.kolonmall.com/upload/banner/b08ae5b2-6a82-4c48-a142-82787836b6b7/305e4855-2e9c-4b73-9075-3f9171a5fab6.jpg,kolonmall_1_8a93eccb9c.jpg,ok,750,1000,165773,https://www.kolonmall.com/
2026-03-03,kolonmall,Kolon Mall,2,온라인 단독 올빼미 특가,https://www.kolonmall.com/Special/100942,https://www.kolonmall.com/Special/100942,,,https://images3.kolonmall.com/upload/banner/e6345715-0bc9-4efd-8485-bde6fa92424f/6b491d60-55f6-4188-8950-46a03f469b3d.jpg,kolonmall_2_0db295ceaf.jpg,ok,750,1000,148564,https://www.kolonmall.com/
2026-03-03,kolonmall,Kolon Mall,3,하루를 완성하는 슈퍼위크 혜택,https://www.kolonmall.com/Special/252816,https://www.kolonmall.com/Special/252816,,,https://images3.kolonmall.com/upload/banner/b7716845-cc42-483a-94a8-96fcc3fbe4ae/687198f7-6914-406b-8cef-ac0147f0dd86.jpg,kolonmall_3_bcf7aae4ec.jpg,ok,750,1000,101838,https://www.kolonmall.com/
2026-03-03,k2,K-Village,1,K2,javascript:void(0),javascript:void(0),,,https://contents.k-village.co.kr/VSL_con/20260227/img/1772176060156.jpg/k2dims/optimize,k2_1_8ad25621a5.jpg,ok,750,820,68798,https://www.k-village.co.kr/
2026-03-03,montbell,Montbell,1,메인 배너,https://www.montbell.co.kr/shop/event.php?ev_id=1770970086,https://www.montbell.co.kr/shop/event.php?ev_id=1770970086,,,https://www.montbell.co.kr/data/apms/background/2602_1920x800_new.jpg,montbell_1_362138bc54.jpg,ok,1100,458,88454,https://www.montbell.co.kr/
2026-03-03,montbell,Montbell,2,메인 배너,https://www.montbell.co.kr/shop/event.php?ev_id=1768962440,https://www.montbell.co.kr/shop/event.php?ev_id=1768962440,,,https://www.montbell.co.kr/data/apms/background/2601_1920x800_Granola-Core.jpg,montbell_2_16fac001ac.jpg,ok,1100,458,79222,https://www.montbell.co.kr/
2026-03-03,montbell,Montbell,3,메인 배너,https://www.montbell.co.kr/shop/event.php?ev_id=1761109413,https://www.montbell.co.kr/shop/event.php?ev_id=1761109413,,,https://www.montbell.co.kr/data/apms/background/2510_1920x800_superior_down.jpg,montbell_3_4662365db5.jpg,ok,1100,458,74168,https://www.montbell.co.kr/
2026-03-03,eider,Eider,1,걷는게 취미가 된다,https://www.k-village.co.kr/exhibitionDetail?spexhNo=2362,https://www.k-village.co.kr/exhibitionDetail?spexhNo=2362,,,https://static.eider.co.kr/2026/02/D4L7XC-%EC%A0%9C%EB%AA%A9%20%EC%97%86%EC%9D%8C.jpg?w=1440&q=80&f=webp,eider_1_c7550e8b76.jpg,ok,1100,1650,265037,https://www.eider.co.kr/
2026-03-03,eider,Eider,2,활동별 추천 1,https://www.eider.co.kr/activity/G1MPBV,https://www.eider.co.kr/activity/G1MPBV,,,https://static.eider.co.kr/89HD12-7.png?w=640&q=80&f=webp,eider_2_a53f18eb80.jpg,ok,640,1142,140699,https://www.eider.co.kr/
2026-03-03,millet,Millet,1,메인 배너,https://www.millet.co.kr/front/promo/event/268,https://www.millet.co.kr/front/promo/event/268,2026-02-19,2026-02-28,https://www.millet.co.kr/data/banner/Y9KnBC3L.urp4o84mmvqr.jpg,millet_1_8db676133d.jpg,ok,1100,451,78736,https://www.millet.co.kr/front/main
2026-03-03,millet,Millet,2,mxp 컬렉션,https://www.millet.co.kr/,https://www.millet.co.kr/,,,https://www.millet.co.kr/data/banner/Y9KnBC3L.s4xxoq6kla3n.jpg,millet_2_21f842f8c7.jpg,ok,1100,451,44258,https://www.millet.co.kr/front/main
